Level        PRESSURE   K21    K22    K23    K24    K25    K26    K27    K28    K29    K30
  43  2.356E+05   0.000E+00  5.107E-05  0.000E+00  0.000E+00  0.000E+00  1.998E-08  4.686E-09  4.668E-06  1.919E-05  2.075E-06
  44  2.240E+05   0.000E+00  7.778E-05  0.000E+00  0.000E+00  0.000E+00  3.073E-08  7.207E-09  7.095E-06  2.917E-05  3.153E-06
  45  2.131E+05   0.000E+00  1.189E-04  0.000E+00  0.000E+00  0.000E+00  4.757E-08  1.116E-08  1.081E-05  4.443E-05  4.803E-06
  46  2.026E+05   0.000E+00  1.669E-04  0.000E+00  0.000E+00  0.000E+00  6.755E-08  1.585E-08  1.512E-05  6.216E-05  6.720E-06
  47  1.928E+05   0.000E+00  2.362E-04  0.000E+00  0.000E+00  0.000E+00  9.677E-08  2.270E-08  2.132E-05  8.766E-05  9.477E-06
  48  1.833E+05   0.000E+00  3.274E-04  0.000E+00  0.000E+00  0.000E+00  1.359E-07  3.187E-08  2.941E-05  1.209E-04  1.307E-05
  49  1.638E+05   0.000E+00  6.197E-04  0.000E+00  0.000E+00  0.000E+00  2.640E-07  6.192E-08  5.505E-05  2.263E-04  2.447E-05
  50  1.481E+05   0.000E+00  1.048E-03  0.000E+00  0.000E+00  0.000E+00  4.559E-07  1.069E-07  9.215E-05  3.788E-04  4.095E-05
  51  1.340E+05   0.000E+00  1.655E-03  0.000E+00  0.000E+00  0.000E+00  7.330E-07  1.719E-07  1.442E-04  5.930E-04  6.411E-05
  52  1.213E+05   0.000E+00  2.509E-03  0.000E+00  0.000E+00  0.000E+00  1.126E-06  2.641E-07  2.169E-04  8.917E-04  9.640E-05
  53  1.097E+05   0.000E+00  3.614E-03  0.000E+00  0.000E+00  0.000E+00  1.637E-06  3.840E-07  3.103E-04  1.276E-03  1.379E-04
  54  9.927E+04   0.000E+00  5.120E-03  0.000E+00  0.000E+00  0.000E+00  2.333E-06  5.473E-07  4.369E-04  1.796E-03  1.942E-04
  55  8.982E+04   0.000E+00  7.022E-03  0.000E+00  0.000E+00  0.000E+00  3.208E-06  7.525E-07  5.959E-04  2.450E-03  2.648E-04
  56  8.125E+04   0.000E+00  9.368E-03  0.000E+00  0.000E+00  0.000E+00  4.278E-06  1.004E-06  7.908E-04  3.251E-03  3.515E-04
  57  7.353E+04   0.000E+00  1.205E-02  0.000E+00  0.000E+00  0.000E+00  5.484E-06  1.286E-06  1.012E-03  4.159E-03  4.496E-04
  58  6.652E+04   0.000E+00  1.530E-02  0.000E+00  0.000E+00  0.000E+00  6.923E-06  1.624E-06  1.278E-03  5.252E-03  5.678E-04
  59  6.020E+04   0.000E+00  1.905E-02  0.000E+00  0.000E+00  0.000E+00  8.546E-06  2.005E-06  1.581E-03  6.500E-03  7.027E-04
  60  5.446E+04   0.000E+00  2.312E-02  0.000E+00  0.000E+00  0.000E+00  1.026E-05  2.406E-06  1.906E-03  7.834E-03  8.469E-04
  61  4.926E+04   0.000E+00  2.775E-02  0.000E+00  0.000E+00  0.000E+00  1.214E-05  2.848E-06  2.268E-03  9.325E-03  1.008E-03
  62  4.460E+04   0.000E+00  3.286E-02  0.000E+00  0.000E+00  0.000E+00  1.414E-05  3.317E-06  2.659E-03  1.093E-02  1.182E-03
  63  4.036E+04   0.000E+00  3.842E-02  0.000E+00  0.000E+00  0.000E+00  1.622E-05  3.804E-06  3.074E-03  1.264E-02  1.366E-03
  64  3.651E+04   0.000E+00  4.450E-02  0.000E+00  0.000E+00  0.000E+00  1.838E-05  4.311E-06  3.512E-03  1.444E-02  1.561E-03
  65  3.303E+04   0.000E+00  5.112E-02  0.000E+00  0.000E+00  0.000E+00  2.059E-05  4.829E-06  3.970E-03  1.632E-02  1.765E-03
  66  2.991E+04   0.000E+00  5.829E-02  0.000E+00  0.000E+00  0.000E+00  2.283E-05  5.355E-06  4.444E-03  1.827E-02  1.975E-03
  67  2.704E+04   0.000E+00  6.606E-02  0.000E+00  0.000E+00  0.000E+00  2.509E-05  5.884E-06  4.933E-03  2.028E-02  2.192E-03
  68  2.448E+04   0.000E+00  7.439E-02  0.000E+00  0.000E+00  0.000E+00  2.733E-05  6.412E-06  5.428E-03  2.232E-02  2.412E-03
  69  2.215E+04   0.000E+00  8.326E-02  0.000E+00  0.000E+00  0.000E+00  2.956E-05  6.933E-06  5.927E-03  2.436E-02  2.634E-03
  70  2.004E+04   0.000E+00  9.262E-02  0.000E+00  0.000E+00  0.000E+00  3.173E-05  7.443E-06  6.422E-03  2.640E-02  2.854E-03
  71  1.815E+04   0.000E+00  1.024E-01  0.000E+00  0.000E+00  0.000E+00  3.387E-05  7.944E-06  6.913E-03  2.842E-02  3.072E-03
  72  1.642E+04   0.000E+00  1.127E-01  0.000E+00  0.000E+00  0.000E+00  3.597E-05  8.437E-06  7.397E-03  3.041E-02  3.287E-03
  73  1.487E+04   0.000E+00  1.233E-01  0.000E+00  0.000E+00  0.000E+00  3.807E-05  8.930E-06  7.874E-03  3.237E-02  3.500E-03
  74  1.346E+04   0.000E+00  1.344E-01  0.000E+00  0.000E+00  0.000E+00  4.022E-05  9.435E-06  8.349E-03  3.432E-02  3.711E-03
  75  1.217E+04   0.000E+00  1.456E-01  0.000E+00  0.000E+00  0.000E+00  4.245E-05  9.958E-06  8.817E-03  3.625E-02  3.919E-03
  76  1.102E+04   0.000E+00  1.570E-01  0.000E+00  0.000E+00  0.000E+00  4.485E-05  1.052E-05  9.287E-03  3.818E-02  4.128E-03
  77  9.969E+03   0.000E+00  1.685E-01  0.000E+00  0.000E+00  0.000E+00  4.745E-05  1.113E-05  9.758E-03  4.012E-02  4.337E-03
  78  9.020E+03   0.000E+00  1.800E-01  0.000E+00  0.000E+00  0.000E+00  5.033E-05  1.181E-05  1.024E-02  4.209E-02  4.550E-03
  79  8.164E+03   0.000E+00  1.913E-01  0.000E+00  0.000E+00  0.000E+00  5.352E-05  1.255E-05  1.073E-02  4.409E-02  4.767E-03
  80  7.385E+03   0.000E+00  2.024E-01  0.000E+00  0.000E+00  0.000E+00  5.707E-05  1.339E-05  1.123E-02  4.617E-02  4.991E-03
  81  6.685E+03   0.000E+00  2.133E-01  0.000E+00  0.000E+00  0.000E+00  6.099E-05  1.431E-05  1.175E-02  4.832E-02  5.224E-03
  82  6.047E+03   0.000E+00  2.238E-01  0.000E+00  0.000E+00  0.000E+00  6.530E-05  1.532E-05  1.230E-02  5.057E-02  5.467E-03
  83  5.474E+03   0.000E+00  2.340E-01  0.000E+00  0.000E+00  0.000E+00  7.001E-05  1.642E-05  1.288E-02  5.293E-02  5.722E-03
  84  4.951E+03   0.000E+00  2.437E-01  0.000E+00  0.000E+00  0.000E+00  7.510E-05  1.762E-05  1.348E-02  5.542E-02  5.991E-03
  85  4.481E+03   0.000E+00  2.530E-01  0.000E+00  0.000E+00  0.000E+00  8.056E-05  1.890E-05  1.412E-02  5.804E-02  6.274E-03
  86  4.055E+03   0.000E+00  2.618E-01  0.000E+00  0.000E+00  0.000E+00  8.639E-05  2.027E-05  1.479E-02  6.081E-02  6.574E-03
  87  3.667E+03   0.000E+00  2.701E-01  0.000E+00  0.000E+00  0.000E+00  9.254E-05  2.171E-05  1.550E-02  6.371E-02  6.887E-03
  88  3.316E+03   0.000E+00  2.780E-01  0.000E+00  0.000E+00  0.000E+00  9.897E-05  2.321E-05  1.624E-02  6.675E-02  7.216E-03
  89  3.001E+03   0.000E+00  2.854E-01  0.000E+00  0.000E+00  0.000E+00  1.056E-04  2.478E-05  1.700E-02  6.990E-02  7.557E-03
  90  2.716E+03   0.000E+00  2.923E-01  0.000E+00  0.000E+00  0.000E+00  1.125E-04  2.638E-05  1.779E-02  7.315E-02  7.908E-03
  91  2.457E+03   0.000E+00  2.988E-01  0.000E+00  0.000E+00  0.000E+00  1.194E-04  2.802E-05  1.860E-02  7.648E-02  8.268E-03
  92  2.222E+03   0.000E+00  3.049E-01  0.000E+00  0.000E+00  0.000E+00  1.265E-04  2.967E-05  1.943E-02  7.986E-02  8.634E-03
  93  2.011E+03   0.000E+00  3.105E-01  0.000E+00  0.000E+00  0.000E+00  1.335E-04  3.132E-05  2.025E-02  8.325E-02  9.001E-03
  94  1.819E+03   0.000E+00  3.159E-01  0.000E+00  0.000E+00  0.000E+00  1.405E-04  3.296E-05  2.108E-02  8.666E-02  9.368E-03
  95  1.646E+03   0.000E+00  3.208E-01  0.000E+00  0.000E+00  0.000E+00  1.474E-04  3.458E-05  2.190E-02  9.003E-02  9.733E-03
  96  1.489E+03   0.000E+00  3.255E-01  0.000E+00  0.000E+00  0.000E+00  1.542E-04  3.616E-05  2.271E-02  9.335E-02  1.009E-02
  97  1.347E+03   0.000E+00  3.299E-01  0.000E+00  0.000E+00  0.000E+00  1.607E-04  3.771E-05  2.350E-02  9.660E-02  1.044E-02
  98  1.219E+03   0.000E+00  3.341E-01  0.000E+00  0.000E+00  0.000E+00  1.671E-04  3.920E-05  2.427E-02  9.977E-02  1.079E-02
  99  1.102E+03   0.000E+00  3.381E-01  1.451E-36  0.000E+00  2.280E-37  1.733E-04  4.065E-05  2.502E-02  1.029E-01  1.112E-02
 100  9.972E+02   0.000E+00  3.419E-01  3.425E-34  0.000E+00  5.382E-35  1.792E-04  4.204E-05  2.575E-02  1.058E-01  1.144E-02
 101  9.018E+02   0.000E+00  3.454E-01  4.683E-32  0.000E+00  7.359E-33  1.849E-04  4.338E-05  2.645E-02  1.087E-01  1.175E-02
 102  8.161E+02   0.000E+00  3.489E-01  4.303E-30  0.000E+00  6.762E-31  1.905E-04  4.467E-05  2.713E-02  1.115E-01  1.206E-02
 103  7.384E+02   0.000E+00  3.521E-01  2.807E-28  0.000E+00  4.411E-29  1.958E-04  4.592E-05  2.779E-02  1.142E-01  1.235E-02
 104  6.676E+02   0.000E+00  3.552E-01  2.056E-26  0.000E+00  3.230E-27  2.009E-04  4.714E-05  2.843E-02  1.169E-01  1.264E-02
 105  6.038E+02   0.000E+00  3.581E-01  9.210E-25  0.000E+00  1.447E-25  2.060E-04  4.831E-05  2.905E-02  1.194E-01  1.291E-02
 106  5.463E+02   0.000E+00  3.608E-01  2.769E-23  0.000E+00  4.351E-24  2.109E-04  4.947E-05  2.967E-02  1.220E-01  1.318E-02
 107  4.941E+02   0.000E+00  3.634E-01  6.057E-22  0.000E+00  9.518E-23  2.158E-04  5.062E-05  3.027E-02  1.244E-01  1.345E-02
 108  4.470E+02   0.000E+00  3.656E-01  1.014E-20  0.000E+00  1.593E-21  2.207E-04  5.176E-05  3.086E-02  1.269E-01  1.371E-02
 109  4.044E+02   0.000E+00  3.677E-01  1.615E-19  0.000E+00  2.538E-20  2.256E-04  5.291E-05  3.144E-02  1.293E-01  1.397E-02
 110  3.656E+02   0.000E+00  3.695E-01  1.966E-18  0.000E+00  3.090E-19  2.305E-04  5.407E-05  3.202E-02  1.317E-01  1.423E-02
 111  3.308E+02   0.000E+00  3.710E-01  1.832E-17  0.000E+00  2.880E-18  2.356E-04  5.527E-05  3.261E-02  1.341E-01  1.449E-02
 112  2.991E+02   0.000E+00  3.722E-01  1.392E-16  0.000E+00  2.188E-17  2.409E-04  5.651E-05  3.320E-02  1.365E-01  1.476E-02
 113  2.705E+02   0.000E+00  3.731E-01  8.799E-16  0.000E+00  1.383E-16  2.463E-04  5.778E-05  3.379E-02  1.389E-01  1.502E-02
 114  2.447E+02   0.000E+00  3.737E-01  5.336E-15  0.000E+00  8.386E-16  2.520E-04  5.910E-05  3.439E-02  1.414E-01  1.529E-02
 115  2.213E+02   0.000E+00  3.741E-01  2.688E-14  0.000E+00  4.224E-15  2.578E-04  6.046E-05  3.500E-02  1.439E-01  1.556E-02
 116  2.001E+02   0.000E+00  3.741E-01  1.190E-13  0.000E+00  1.871E-14  2.638E-04  6.187E-05  3.561E-02  1.464E-01  1.583E-02
 117  1.811E+02   0.000E+00  3.739E-01  4.735E-13  0.000E+00  7.440E-14  2.699E-04  6.331E-05  3.622E-02  1.489E-01  1.610E-02
 118  1.638E+02   0.000E+00  3.734E-01  1.755E-12  0.000E+00  2.758E-13  2.762E-04  6.478E-05  3.683E-02  1.514E-01  1.637E-02
 119  1.482E+02   0.000E+00  3.727E-01  6.047E-12  0.000E+00  9.503E-13  2.825E-04  6.626E-05  3.744E-02  1.539E-01  1.664E-02
 120  1.340E+02   0.000E+00  3.718E-01  1.909E-11  0.000E+00  3.000E-12  2.888E-04  6.775E-05  3.804E-02  1.564E-01  1.691E-02
 121  1.212E+02   0.000E+00  3.707E-01  5.508E-11  0.000E+00  8.656E-12  2.951E-04  6.922E-05  3.862E-02  1.588E-01  1.716E-02
 122  1.096E+02   0.000E+00  3.695E-01  1.470E-10  0.000E+00  2.311E-11  3.012E-04  7.066E-05  3.918E-02  1.611E-01  1.741E-02
 123  9.912E+01   0.000E+00  3.681E-01  3.675E-10  0.000E+00  5.775E-11  3.072E-04  7.207E-05  3.972E-02  1.633E-01  1.765E-02
 124  8.963E+01   0.000E+00  3.665E-01  8.480E-10  0.000E+00  1.333E-10  3.130E-04  7.343E-05  4.023E-02  1.654E-01  1.788E-02
 125  8.112E+01   0.000E+00  3.649E-01  1.817E-09  0.000E+00  2.856E-10  3.186E-04  7.473E-05  4.071E-02  1.674E-01  1.810E-02
 126  7.338E+01   0.000E+00  3.633E-01  3.640E-09  0.000E+00  5.719E-10  3.239E-04  7.597E-05  4.117E-02  1.692E-01  1.830E-02
 127  6.637E+01   0.000E+00  3.615E-01  6.878E-09  0.000E+00  1.081E-09  3.290E-04  7.716E-05  4.159E-02  1.710E-01  1.848E-02
 128  6.001E+01   0.000E+00  3.598E-01  1.227E-08  0.000E+00  1.928E-09  3.338E-04  7.831E-05  4.198E-02  1.726E-01  1.866E-02
 129  5.430E+01   0.000E+00  3.580E-01  2.066E-08  0.000E+00  3.247E-09  3.385E-04  7.940E-05  4.235E-02  1.741E-01  1.882E-02
 130  4.908E+01   0.000E+00  3.562E-01  3.325E-08  0.000E+00  5.225E-09  3.431E-04  8.048E-05  4.270E-02  1.755E-01  1.898E-02
 131  4.441E+01   0.000E+00  3.545E-01  5.110E-08  0.000E+00  8.031E-09  3.477E-04  8.155E-05  4.302E-02  1.769E-01  1.912E-02
 132  4.019E+01   0.000E+00  3.527E-01  7.539E-08  0.000E+00  1.185E-08  3.523E-04  8.263E-05  4.334E-02  1.782E-01  1.926E-02
 133  3.635E+01   0.000E+00  3.511E-01  1.072E-07  0.000E+00  1.684E-08  3.570E-04  8.374E-05  4.365E-02  1.794E-01  1.940E-02
 134  3.288E+01   0.000E+00  3.494E-01  1.473E-07  0.000E+00  2.314E-08  3.619E-04  8.490E-05  4.395E-02  1.807E-01  1.954E-02
 135  2.974E+01   0.000E+00  3.478E-01  1.965E-07  0.000E+00  3.088E-08  3.672E-04  8.612E-05  4.426E-02  1.820E-01  1.967E-02
 136  2.692E+01   0.000E+00  3.462E-01  2.549E-07  0.000E+00  4.005E-08  3.727E-04  8.741E-05  4.457E-02  1.833E-01  1.981E-02
 137  2.433E+01   0.000E+00  3.447E-01  3.222E-07  0.000E+00  5.063E-08  3.784E-04  8.877E-05  4.489E-02  1.846E-01  1.995E-02
 138  1.752E+01   0.000E+00  3.402E-01  6.029E-07  0.000E+00  9.474E-08  3.997E-04  9.375E-05  4.599E-02  1.891E-01  2.044E-02
 139  1.251E+01   0.000E+00  3.361E-01  9.469E-07  0.000E+00  1.488E-07  4.229E-04  9.920E-05  4.713E-02  1.938E-01  2.095E-02
 140  8.952E+00   0.000E+00  3.326E-01  1.301E-06  3.323E-37  2.044E-07  4.454E-04  1.045E-04  4.820E-02  1.981E-01  2.142E-02
 141  6.407E+00   0.000E+00  3.297E-01  1.632E-06  2.406E-29  2.565E-07  4.655E-04  1.092E-04  4.910E-02  2.019E-01  2.182E-02
 142  4.584E+00   0.000E+00  3.273E-01  1.977E-06  2.714E-23  3.106E-07  4.843E-04  1.136E-04  4.986E-02  2.050E-01  2.216E-02
 143  3.283E+00   0.000E+00  3.253E-01  2.471E-06  2.293E-18  3.884E-07  5.072E-04  1.190E-04  5.057E-02  2.079E-01  2.247E-02
 144  2.351E+00   0.000E+00  3.238E-01  3.247E-06  2.712E-14  5.103E-07  5.384E-04  1.263E-04  5.131E-02  2.109E-01  2.280E-02
 145  1.684E+00   0.000E+00  3.226E-01  4.611E-06  6.279E-11  7.246E-07  5.849E-04  1.372E-04  5.215E-02  2.144E-01  2.318E-02
 146  1.207E+00   0.000E+00  3.218E-01  7.355E-06  1.083E-08  1.146E-06  6.562E-04  1.539E-04  5.307E-02  2.182E-01  2.359E-02
 147  8.644E-01   0.000E+00  3.211E-01  1.441E-05  2.520E-07  2.040E-06  7.681E-04  1.802E-04  5.402E-02  2.221E-01  2.401E-02
 148  6.189E-01   0.000E+00  3.206E-01  3.475E-05  1.655E-06  3.987E-06  9.581E-04  2.247E-04  5.493E-02  2.258E-01  2.441E-02
 149  4.433E-01   0.000E+00  3.203E-01  6.905E-05  4.677E-06  6.687E-06  1.207E-03  2.832E-04  5.564E-02  2.287E-01  2.473E-02
 150  3.176E-01   0.000E+00  3.200E-01  1.037E-04  8.359E-06  8.861E-06  1.438E-03  3.373E-04  5.606E-02  2.305E-01  2.492E-02
 151  2.273E-01   0.000E+00  3.198E-01  1.299E-04  1.173E-05  9.965E-06  1.607E-03  3.769E-04  5.624E-02  2.312E-01  2.500E-02
 152  1.626E-01   3.472E-33  3.197E-01  1.481E-04  1.451E-05  1.035E-05  1.724E-03  4.045E-04  5.629E-02  2.314E-01  2.502E-02
 153  1.163E-01   1.677E-27  3.196E-01  1.622E-04  1.689E-05  1.045E-05  1.816E-03  4.261E-04  5.630E-02  2.315E-01  2.502E-02
 154  8.334E-02   7.789E-23  3.195E-01  1.748E-04  1.908E-05  1.048E-05  1.896E-03  4.448E-04  5.630E-02  2.314E-01  2.502E-02
 155  5.961E-02   3.639E-18  3.195E-01  1.893E-04  2.162E-05  1.049E-05  1.981E-03  4.647E-04  5.629E-02  2.314E-01  2.502E-02
 156  4.263E-02   1.561E-14  3.195E-01  2.103E-04  2.532E-05  1.050E-05  2.090E-03  4.903E-04  5.629E-02  2.314E-01  2.502E-02
 157  3.049E-02   6.984E-12  3.194E-01  2.417E-04  3.086E-05  1.051E-05  2.242E-03  5.260E-04  5.629E-02  2.314E-01  2.502E-02
 158  2.183E-02   6.075E-10  3.194E-01  2.848E-04  3.847E-05  1.051E-05  2.452E-03  5.751E-04  5.629E-02  2.314E-01  2.502E-02
 159  1.562E-02   1.742E-08  3.194E-01  3.424E-04  4.922E-05  1.052E-05  2.759E-03  6.471E-04  5.629E-02  2.314E-01  2.502E-02
 160  1.119E-02   2.052E-07  3.194E-01  4.181E-04  6.903E-05  1.052E-05  3.224E-03  7.563E-04  5.629E-02  2.314E-01  2.502E-02
 161  8.025E-03   1.461E-06  3.194E-01  5.272E-04  1.299E-04  1.052E-05  3.972E-03  9.316E-04  5.629E-02  2.314E-01  2.502E-02
 162  5.761E-03   6.463E-06  3.194E-01  6.762E-04  3.140E-04  1.052E-05  5.039E-03  1.182E-03  5.628E-02  2.314E-01  2.502E-02
 163  4.146E-03   2.124E-05  3.194E-01  8.832E-04  8.006E-04  1.052E-05  6.559E-03  1.539E-03  5.628E-02  2.314E-01  2.502E-02
 164  2.990E-03   5.260E-05  3.194E-01  1.139E-03  1.785E-03  1.052E-05  8.551E-03  2.006E-03  5.628E-02  2.314E-01  2.502E-02
 165  2.165E-03   1.058E-04  3.194E-01  1.431E-03  3.426E-03  1.052E-05  1.106E-02  2.595E-03  5.628E-02  2.314E-01  2.502E-02
 166  1.574E-03   1.811E-04  3.194E-01  1.734E-03  5.735E-03  1.053E-05  1.403E-02  3.291E-03  5.628E-02  2.314E-01  2.502E-02
 167  1.147E-03   2.738E-04  3.194E-01  2.022E-03  8.576E-03  1.053E-05  1.729E-02  4.057E-03  5.628E-02  2.314E-01  2.502E-02
 168  8.397E-04   3.792E-04  3.194E-01  2.283E-03  1.180E-02  1.053E-05  2.074E-02  4.864E-03  5.628E-02  2.314E-01  2.502E-02
 169  6.166E-04   4.857E-04  3.194E-01  2.497E-03  1.505E-02  1.053E-05  2.403E-02  5.637E-03  5.628E-02  2.314E-01  2.502E-02
 170  4.545E-04   5.911E-04  3.194E-01  2.670E-03  1.823E-02  1.053E-05  2.714E-02  6.367E-03  5.628E-02  2.314E-01  2.502E-02
 171  3.360E-04   6.883E-04  3.194E-01  2.802E-03  2.112E-02  1.053E-05  2.990E-02  7.014E-03  5.628E-02  2.314E-01  2.502E-02
 172  2.491E-04   7.753E-04  3.194E-01  2.902E-03  2.366E-02  1.053E-05  3.229E-02  7.573E-03  5.628E-02  2.314E-01  2.502E-02
 173  1.849E-04   8.479E-04  3.194E-01  2.974E-03  2.573E-02  1.053E-05  3.421E-02  8.025E-03  5.628E-02  2.314E-01  2.502E-02
