Level        PRESSURE   K101    K102    K103    K104    K105    K106    K107    K108    K109    K110
  43  2.356E+05   2.977E-08  1.953E-08  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  1.005E-08
  44  2.240E+05   4.523E-08  3.023E-08  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  1.806E-08
  45  2.131E+05   6.875E-08  4.693E-08  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  3.304E-08
  46  2.026E+05   9.603E-08  6.689E-08  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  5.331E-08
  47  1.928E+05   1.353E-07  9.625E-08  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  8.552E-08
  48  1.833E+05   1.862E-07  1.355E-07  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  1.336E-07
  49  1.638E+05   3.479E-07  2.659E-07  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  3.133E-07
  50  1.481E+05   5.847E-07  4.687E-07  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  6.149E-07
  51  1.340E+05   9.261E-07  7.793E-07  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  1.088E-06
  52  1.213E+05   1.424E-06  1.263E-06  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  1.793E-06
  53  1.097E+05   2.108E-06  1.976E-06  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  2.749E-06
  54  9.927E+04   3.110E-06  3.110E-06  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  4.081E-06
  55  8.982E+04   4.507E-06  4.842E-06  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  5.784E-06
  56  8.125E+04   6.427E-06  7.484E-06  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  7.895E-06
  57  7.353E+04   8.908E-06  1.131E-05  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  1.028E-05
  58  6.652E+04   1.236E-05  1.733E-05  0.000E+00  0.000E+00  2.220E-37  0.000E+00  0.000E+00  0.000E+00  0.000E+00  1.314E-05
  59  6.020E+04   1.696E-05  2.652E-05  0.000E+00  0.000E+00  1.481E-34  0.000E+00  0.000E+00  0.000E+00  0.000E+00  1.636E-05
  60  5.446E+04   2.274E-05  3.975E-05  0.000E+00  0.000E+00  4.510E-32  0.000E+00  0.000E+00  0.000E+00  0.000E+00  1.974E-05
  61  4.926E+04   3.032E-05  5.958E-05  0.000E+00  0.000E+00  1.396E-29  0.000E+00  0.000E+00  0.000E+00  0.000E+00  2.344E-05
  62  4.460E+04   3.995E-05  8.834E-05  0.000E+00  0.000E+00  2.146E-27  0.000E+00  0.000E+00  0.000E+00  0.000E+00  2.733E-05
  63  4.036E+04   5.199E-05  1.291E-04  0.000E+00  0.000E+00  1.851E-25  0.000E+00  0.000E+00  0.000E+00  0.000E+00  3.135E-05
  64  3.651E+04   6.693E-05  1.864E-04  0.000E+00  0.000E+00  1.175E-23  0.000E+00  0.000E+00  0.000E+00  0.000E+00  3.547E-05
  65  3.303E+04   8.534E-05  2.657E-04  0.000E+00  0.000E+00  5.695E-22  0.000E+00  0.000E+00  0.000E+00  0.000E+00  3.964E-05
  66  2.991E+04   1.076E-04  3.726E-04  0.000E+00  0.000E+00  1.700E-20  0.000E+00  0.000E+00  0.000E+00  0.000E+00  4.381E-05
  67  2.704E+04   1.343E-04  5.141E-04  0.000E+00  0.000E+00  3.550E-19  0.000E+00  0.000E+00  0.000E+00  0.000E+00  4.797E-05
  68  2.448E+04   1.654E-04  6.950E-04  0.000E+00  0.000E+00  6.235E-18  0.000E+00  0.000E+00  0.000E+00  0.000E+00  5.204E-05
  69  2.215E+04   2.010E-04  9.196E-04  0.000E+00  0.000E+00  7.747E-17  0.000E+00  0.000E+00  0.000E+00  0.000E+00  5.602E-05
  70  2.004E+04   2.410E-04  1.190E-03  0.000E+00  0.000E+00  7.170E-16  0.000E+00  0.000E+00  0.000E+00  0.000E+00  5.986E-05
  71  1.815E+04   2.850E-04  1.510E-03  0.000E+00  0.000E+00  5.407E-15  0.000E+00  0.000E+00  0.000E+00  0.000E+00  6.358E-05
  72  1.642E+04   3.329E-04  1.879E-03  0.000E+00  0.000E+00  3.354E-14  0.000E+00  0.000E+00  0.000E+00  0.000E+00  6.720E-05
  73  1.487E+04   3.844E-04  2.298E-03  0.000E+00  0.000E+00  1.677E-13  0.000E+00  0.000E+00  0.000E+00  0.000E+00  7.076E-05
  74  1.346E+04   4.389E-04  2.764E-03  0.000E+00  0.000E+00  7.018E-13  0.000E+00  0.000E+00  0.000E+00  0.000E+00  7.437E-05
  75  1.217E+04   4.954E-04  3.266E-03  0.000E+00  0.000E+00  2.556E-12  0.000E+00  0.000E+00  0.000E+00  0.000E+00  7.810E-05
  76  1.102E+04   5.533E-04  3.802E-03  0.000E+00  0.000E+00  8.011E-12  0.000E+00  0.000E+00  0.000E+00  0.000E+00  8.213E-05
  77  9.969E+03   6.114E-04  4.356E-03  0.000E+00  0.000E+00  2.183E-11  0.000E+00  0.000E+00  0.000E+00  0.000E+00  8.664E-05
  78  9.020E+03   6.692E-04  4.924E-03  0.000E+00  0.000E+00  5.333E-11  0.000E+00  0.000E+00  0.000E+00  0.000E+00  9.197E-05
  79  8.164E+03   7.257E-04  5.491E-03  0.000E+00  0.000E+00  1.179E-10  0.000E+00  0.000E+00  0.000E+00  0.000E+00  9.852E-05
  80  7.385E+03   7.806E-04  6.053E-03  0.000E+00  0.000E+00  2.377E-10  0.000E+00  0.000E+00  0.000E+00  0.000E+00  1.069E-04
  81  6.685E+03   8.333E-04  6.602E-03  0.000E+00  0.000E+00  4.416E-10  0.000E+00  0.000E+00  0.000E+00  0.000E+00  1.177E-04
  82  6.047E+03   8.832E-04  7.130E-03  0.000E+00  0.000E+00  7.669E-10  0.000E+00  0.000E+00  0.000E+00  0.000E+00  1.319E-04
  83  5.474E+03   9.306E-04  7.637E-03  0.000E+00  0.000E+00  1.252E-09  0.000E+00  0.000E+00  0.000E+00  0.000E+00  1.503E-04
  84  4.951E+03   9.750E-04  8.118E-03  0.000E+00  0.000E+00  1.933E-09  0.000E+00  0.000E+00  0.000E+00  0.000E+00  1.737E-04
  85  4.481E+03   1.016E-03  8.570E-03  0.000E+00  0.000E+00  2.840E-09  0.000E+00  0.000E+00  0.000E+00  0.000E+00  2.028E-04
  86  4.055E+03   1.055E-03  8.995E-03  0.000E+00  0.000E+00  4.014E-09  0.000E+00  0.000E+00  0.000E+00  0.000E+00  2.385E-04
  87  3.667E+03   1.091E-03  9.391E-03  0.000E+00  0.000E+00  5.453E-09  0.000E+00  0.000E+00  0.000E+00  0.000E+00  2.807E-04
  88  3.316E+03   1.124E-03  9.761E-03  0.000E+00  0.000E+00  7.168E-09  0.000E+00  0.000E+00  0.000E+00  0.000E+00  3.296E-04
  89  3.001E+03   1.154E-03  1.010E-02  0.000E+00  0.000E+00  9.155E-09  0.000E+00  0.000E+00  0.000E+00  0.000E+00  3.850E-04
  90  2.716E+03   1.182E-03  1.042E-02  0.000E+00  0.000E+00  1.139E-08  0.000E+00  0.000E+00  0.000E+00  0.000E+00  4.462E-04
  91  2.457E+03   1.207E-03  1.072E-02  0.000E+00  0.000E+00  1.385E-08  0.000E+00  0.000E+00  0.000E+00  0.000E+00  5.128E-04
  92  2.222E+03   1.231E-03  1.099E-02  0.000E+00  0.000E+00  1.650E-08  0.000E+00  0.000E+00  0.000E+00  0.000E+00  5.838E-04
  93  2.011E+03   1.253E-03  1.125E-02  0.000E+00  0.000E+00  1.930E-08  0.000E+00  0.000E+00  0.000E+00  0.000E+00  6.581E-04
  94  1.819E+03   1.273E-03  1.149E-02  0.000E+00  0.000E+00  2.222E-08  0.000E+00  0.000E+00  0.000E+00  0.000E+00  7.351E-04
  95  1.646E+03   1.292E-03  1.172E-02  0.000E+00  0.000E+00  2.522E-08  0.000E+00  0.000E+00  0.000E+00  0.000E+00  8.137E-04
  96  1.489E+03   1.309E-03  1.193E-02  0.000E+00  0.000E+00  2.826E-08  0.000E+00  0.000E+00  0.000E+00  0.000E+00  8.928E-04
  97  1.347E+03   1.326E-03  1.213E-02  0.000E+00  0.000E+00  3.131E-08  0.000E+00  0.000E+00  0.000E+00  0.000E+00  9.719E-04
  98  1.219E+03   1.342E-03  1.232E-02  0.000E+00  0.000E+00  3.437E-08  0.000E+00  0.000E+00  0.000E+00  0.000E+00  1.050E-03
  99  1.102E+03   1.357E-03  1.250E-02  0.000E+00  0.000E+00  3.744E-08  0.000E+00  0.000E+00  0.000E+00  0.000E+00  1.127E-03
 100  9.972E+02   1.371E-03  1.266E-02  0.000E+00  0.000E+00  4.058E-08  0.000E+00  0.000E+00  0.000E+00  0.000E+00  1.202E-03
 101  9.018E+02   1.385E-03  1.281E-02  0.000E+00  0.000E+00  4.393E-08  0.000E+00  0.000E+00  0.000E+00  0.000E+00  1.274E-03
 102  8.161E+02   1.398E-03  1.295E-02  0.000E+00  0.000E+00  4.771E-08  0.000E+00  0.000E+00  0.000E+00  0.000E+00  1.345E-03
 103  7.384E+02   1.410E-03  1.307E-02  0.000E+00  0.000E+00  5.235E-08  0.000E+00  0.000E+00  0.000E+00  0.000E+00  1.413E-03
 104  6.676E+02   1.422E-03  1.318E-02  0.000E+00  0.000E+00  5.848E-08  0.000E+00  0.000E+00  0.000E+00  0.000E+00  1.478E-03
 105  6.038E+02   1.432E-03  1.327E-02  0.000E+00  0.000E+00  6.694E-08  0.000E+00  0.000E+00  0.000E+00  0.000E+00  1.541E-03
 106  5.463E+02   1.442E-03  1.335E-02  0.000E+00  0.000E+00  7.894E-08  0.000E+00  0.000E+00  0.000E+00  0.000E+00  1.602E-03
 107  4.941E+02   1.450E-03  1.342E-02  0.000E+00  0.000E+00  9.612E-08  0.000E+00  0.000E+00  0.000E+00  0.000E+00  1.661E-03
 108  4.470E+02   1.458E-03  1.347E-02  0.000E+00  0.000E+00  1.201E-07  0.000E+00  0.000E+00  0.000E+00  0.000E+00  1.717E-03
 109  4.044E+02   1.464E-03  1.350E-02  0.000E+00  0.000E+00  1.529E-07  0.000E+00  0.000E+00  0.000E+00  0.000E+00  1.770E-03
 110  3.656E+02   1.469E-03  1.353E-02  0.000E+00  0.000E+00  1.968E-07  0.000E+00  0.000E+00  0.000E+00  0.000E+00  1.822E-03
 111  3.308E+02   1.472E-03  1.354E-02  0.000E+00  0.000E+00  2.540E-07  0.000E+00  0.000E+00  0.000E+00  0.000E+00  1.871E-03
 112  2.991E+02   1.475E-03  1.354E-02  0.000E+00  0.000E+00  3.263E-07  0.000E+00  0.000E+00  0.000E+00  0.000E+00  1.918E-03
 113  2.705E+02   1.476E-03  1.353E-02  0.000E+00  0.000E+00  4.146E-07  0.000E+00  0.000E+00  0.000E+00  0.000E+00  1.962E-03
 114  2.447E+02   1.476E-03  1.350E-02  0.000E+00  0.000E+00  5.208E-07  0.000E+00  0.000E+00  0.000E+00  0.000E+00  2.004E-03
 115  2.213E+02   1.474E-03  1.347E-02  0.000E+00  0.000E+00  6.441E-07  0.000E+00  0.000E+00  0.000E+00  0.000E+00  2.043E-03
 116  2.001E+02   1.472E-03  1.344E-02  0.000E+00  0.000E+00  7.849E-07  0.000E+00  0.000E+00  0.000E+00  0.000E+00  2.080E-03
 117  1.811E+02   1.469E-03  1.339E-02  0.000E+00  0.000E+00  9.421E-07  0.000E+00  0.000E+00  0.000E+00  0.000E+00  2.113E-03
 118  1.638E+02   1.465E-03  1.335E-02  0.000E+00  0.000E+00  1.114E-06  0.000E+00  0.000E+00  0.000E+00  0.000E+00  2.145E-03
 119  1.482E+02   1.460E-03  1.329E-02  0.000E+00  0.000E+00  1.298E-06  0.000E+00  0.000E+00  0.000E+00  0.000E+00  2.173E-03
 120  1.340E+02   1.455E-03  1.324E-02  0.000E+00  0.000E+00  1.494E-06  0.000E+00  0.000E+00  0.000E+00  0.000E+00  2.199E-03
 121  1.212E+02   1.449E-03  1.318E-02  0.000E+00  0.000E+00  1.696E-06  0.000E+00  0.000E+00  0.000E+00  0.000E+00  2.222E-03
 122  1.096E+02   1.442E-03  1.312E-02  0.000E+00  0.000E+00  1.903E-06  0.000E+00  0.000E+00  0.000E+00  0.000E+00  2.243E-03
 123  9.912E+01   1.436E-03  1.305E-02  0.000E+00  0.000E+00  2.115E-06  0.000E+00  0.000E+00  0.000E+00  0.000E+00  2.261E-03
 124  8.963E+01   1.429E-03  1.299E-02  0.000E+00  0.000E+00  2.329E-06  0.000E+00  0.000E+00  0.000E+00  0.000E+00  2.277E-03
 125  8.112E+01   1.422E-03  1.293E-02  0.000E+00  0.000E+00  2.548E-06  0.000E+00  0.000E+00  0.000E+00  0.000E+00  2.290E-03
 126  7.338E+01   1.414E-03  1.287E-02  0.000E+00  0.000E+00  2.773E-06  0.000E+00  0.000E+00  0.000E+00  0.000E+00  2.301E-03
 127  6.637E+01   1.407E-03  1.281E-02  0.000E+00  0.000E+00  3.013E-06  0.000E+00  0.000E+00  0.000E+00  0.000E+00  2.311E-03
 128  6.001E+01   1.400E-03  1.275E-02  0.000E+00  0.000E+00  3.276E-06  0.000E+00  0.000E+00  0.000E+00  0.000E+00  2.318E-03
 129  5.430E+01   1.393E-03  1.269E-02  0.000E+00  0.000E+00  3.572E-06  0.000E+00  0.000E+00  0.000E+00  0.000E+00  2.324E-03
 130  4.908E+01   1.386E-03  1.264E-02  0.000E+00  0.000E+00  3.919E-06  0.000E+00  0.000E+00  0.000E+00  0.000E+00  2.328E-03
 131  4.441E+01   1.379E-03  1.259E-02  0.000E+00  0.000E+00  4.331E-06  0.000E+00  0.000E+00  0.000E+00  0.000E+00  2.331E-03
 132  4.019E+01   1.372E-03  1.253E-02  0.000E+00  0.000E+00  4.825E-06  0.000E+00  0.000E+00  0.000E+00  0.000E+00  2.333E-03
 133  3.635E+01   1.366E-03  1.248E-02  0.000E+00  0.000E+00  5.416E-06  0.000E+00  0.000E+00  0.000E+00  0.000E+00  2.335E-03
 134  3.288E+01   1.360E-03  1.243E-02  0.000E+00  0.000E+00  6.116E-06  0.000E+00  0.000E+00  0.000E+00  0.000E+00  2.336E-03
 135  2.974E+01   1.354E-03  1.239E-02  0.000E+00  0.000E+00  6.937E-06  0.000E+00  0.000E+00  0.000E+00  0.000E+00  2.336E-03
 136  2.692E+01   1.348E-03  1.235E-02  0.000E+00  0.000E+00  7.879E-06  0.000E+00  0.000E+00  0.000E+00  0.000E+00  2.336E-03
 137  2.433E+01   1.343E-03  1.230E-02  0.000E+00  0.000E+00  8.941E-06  0.000E+00  0.000E+00  0.000E+00  0.000E+00  2.336E-03
 138  1.752E+01   1.327E-03  1.218E-02  0.000E+00  0.000E+00  1.323E-05  0.000E+00  9.605E-34  0.000E+00  0.000E+00  2.336E-03
 139  1.251E+01   1.312E-03  1.206E-02  0.000E+00  0.000E+00  1.835E-05  0.000E+00  1.734E-26  0.000E+00  0.000E+00  2.336E-03
 140  8.952E+00   1.300E-03  1.197E-02  0.000E+00  1.431E-38  2.359E-05  0.000E+00  7.496E-21  0.000E+00  0.000E+00  2.335E-03
 141  6.407E+00   1.289E-03  1.190E-02  0.000E+00  1.038E-30  2.923E-05  0.000E+00  1.677E-16  0.000E+00  1.332E-31  2.334E-03
 142  4.584E+00   1.281E-03  1.184E-02  0.000E+00  1.177E-24  3.965E-05  0.000E+00  7.186E-13  0.000E+00  1.521E-25  2.335E-03
 143  3.283E+00   1.275E-03  1.180E-02  0.000E+00  1.005E-19  6.658E-05  0.000E+00  1.126E-09  0.000E+00  1.320E-20  2.342E-03
 144  2.351E+00   1.270E-03  1.176E-02  0.000E+00  1.199E-15  1.228E-04  0.000E+00  1.701E-07  0.000E+00  1.595E-16  2.361E-03
 145  1.684E+00   1.266E-03  1.174E-02  0.000E+00  2.864E-12  2.400E-04  0.000E+00  5.194E-06  2.269E-38  3.977E-13  2.395E-03
 146  1.207E+00   1.264E-03  1.172E-02  0.000E+00  5.148E-10  4.899E-04  0.000E+00  5.048E-05  2.991E-31  7.552E-11  2.445E-03
 147  8.644E-01   1.262E-03  1.171E-02  0.000E+00  1.233E-08  1.003E-03  0.000E+00  2.495E-04  1.301E-25  1.901E-09  2.510E-03
 148  6.189E-01   1.261E-03  1.170E-02  0.000E+00  8.042E-08  2.039E-03  0.000E+00  8.066E-04  4.074E-21  1.309E-08  2.589E-03
 149  4.433E-01   1.260E-03  1.169E-02  0.000E+00  2.146E-07  3.423E-03  0.000E+00  1.629E-03  2.273E-17  3.766E-08  2.664E-03
 150  3.176E-01   1.260E-03  1.168E-02  0.000E+00  3.470E-07  4.558E-03  0.000E+00  2.327E-03  8.858E-14  6.731E-08  2.715E-03
 151  2.273E-01   1.260E-03  1.168E-02  0.000E+00  4.330E-07  5.192E-03  0.000E+00  2.726E-03  4.606E-11  9.388E-08  2.740E-03
 152  1.626E-01   1.259E-03  1.168E-02  0.000E+00  4.802E-07  5.479E-03  1.687E-32  2.913E-03  3.833E-09  1.155E-07  2.748E-03
 153  1.163E-01   1.259E-03  1.168E-02  0.000E+00  5.093E-07  5.622E-03  8.557E-27  3.010E-03  9.269E-08  1.340E-07  2.751E-03
 154  8.334E-02   1.259E-03  1.168E-02  0.000E+00  5.303E-07  5.718E-03  4.899E-22  3.078E-03  8.906E-07  1.524E-07  2.753E-03
 155  5.961E-02   1.259E-03  1.167E-02  0.000E+00  5.474E-07  5.803E-03  2.875E-17  3.142E-03  4.592E-06  1.790E-07  2.755E-03
 156  4.263E-02   1.258E-03  1.167E-02  0.000E+00  5.646E-07  5.889E-03  1.221E-13  3.216E-03  1.480E-05  2.269E-07  2.759E-03
 157  3.049E-02   1.258E-03  1.167E-02  0.000E+00  6.494E-07  5.987E-03  5.223E-11  3.311E-03  3.420E-05  3.092E-07  2.766E-03
 158  2.183E-02   1.258E-03  1.167E-02  1.951E-35  1.352E-06  6.098E-03  4.300E-09  3.428E-03  6.279E-05  4.594E-07  2.777E-03
 159  1.562E-02   1.258E-03  1.167E-02  5.297E-27  4.914E-06  6.219E-03  1.161E-07  3.570E-03  9.992E-05  1.026E-06  2.795E-03
 160  1.119E-02   1.258E-03  1.167E-02  4.442E-21  1.557E-05  6.339E-03  1.278E-06  3.734E-03  1.436E-04  4.435E-06  2.832E-03
 161  8.025E-03   1.258E-03  1.167E-02  1.153E-16  3.949E-05  6.462E-03  8.415E-06  3.940E-03  1.979E-04  2.324E-05  2.938E-03
 162  5.761E-03   1.258E-03  1.167E-02  1.481E-13  7.865E-05  6.579E-03  3.482E-05  4.201E-03  2.630E-04  9.656E-05  3.218E-03
 163  4.146E-03   1.258E-03  1.167E-02  3.193E-11  1.346E-04  6.700E-03  1.093E-04  4.565E-03  3.478E-04  3.282E-04  3.862E-03
 164  2.990E-03   1.258E-03  1.167E-02  1.597E-09  2.009E-04  6.821E-03  2.643E-04  5.067E-03  4.541E-04  8.706E-04  5.010E-03
 165  2.165E-03   1.258E-03  1.167E-02  3.029E-08  2.716E-04  6.941E-03  5.271E-04  5.740E-03  5.855E-04  1.883E-03  6.720E-03
 166  1.574E-03   1.258E-03  1.167E-02  2.873E-07  3.401E-04  7.056E-03  9.015E-04  6.577E-03  7.390E-04  3.433E-03  8.901E-03
 167  1.147E-03   1.258E-03  1.167E-02  1.642E-06  4.019E-04  7.159E-03  1.367E-03  7.537E-03  9.089E-04  5.468E-03  1.136E-02
 168  8.397E-04   1.258E-03  1.167E-02  6.609E-06  4.558E-04  7.251E-03  1.899E-03  8.576E-03  1.096E-03  7.906E-03  1.395E-02
 169  6.166E-04   1.258E-03  1.167E-02  1.935E-05  4.993E-04  7.324E-03  2.440E-03  9.591E-03  1.296E-03  1.049E-02  1.638E-02
 170  4.545E-04   1.258E-03  1.167E-02  4.554E-05  5.347E-04  7.384E-03  2.974E-03  1.056E-02  1.522E-03  1.316E-02  1.862E-02
 171  3.360E-04   1.258E-03  1.167E-02  8.790E-05  5.626E-04  7.430E-03  3.462E-03  1.143E-02  1.775E-03  1.575E-02  2.055E-02
 172  2.491E-04   1.258E-03  1.167E-02  1.450E-04  5.844E-04  7.465E-03  3.894E-03  1.219E-02  2.050E-03  1.817E-02  2.218E-02
 173  1.849E-04   1.258E-03  1.167E-02  2.078E-04  6.010E-04  7.491E-03  4.250E-03  1.280E-02  2.318E-03  2.026E-02  2.347E-02
 174  1.376E-04   1.258E-03  1.167E-02  2.692E-04  6.138E-04  7.510E-03  4.539E-03  1.330E-02  2.564E-03  2.202E-02  2.449E-02
