Level  PRESSURE   K111    K112    K113    K114    K115    K116    K117    K118    K119    K120
 173  1.851E-04   1.732E-02  8.271E-04  3.938E-07  1.312E-02  8.116E-03  3.376E-04  3.677E-04  3.677E-04  3.993E-03  2.103E-03
 174  1.379E-04   1.816E-02  8.339E-04  4.011E-07  1.323E-02  8.617E-03  3.586E-04  3.914E-04  3.914E-04  4.213E-03  2.236E-03
 175  1.028E-04   1.881E-02  8.390E-04  4.058E-07  1.332E-02  9.006E-03  3.748E-04  4.097E-04  4.097E-04  4.383E-03  2.340E-03
 176  7.686E-05   1.929E-02  8.428E-04  4.088E-07  1.339E-02  9.300E-03  3.870E-04  4.237E-04  4.237E-04  4.512E-03  2.418E-03
 177  5.758E-05   1.965E-02  8.454E-04  4.107E-07  1.343E-02  9.524E-03  3.962E-04  4.344E-04  4.344E-04  4.613E-03  2.477E-03
 178  4.334E-05   1.993E-02  8.472E-04  4.118E-07  1.346E-02  9.705E-03  4.031E-04  4.434E-04  4.434E-04  4.698E-03  2.524E-03
 179  3.288E-05   2.014E-02  8.483E-04  4.125E-07  1.348E-02  9.850E-03  4.081E-04  4.510E-04  4.510E-04  4.770E-03  2.561E-03
 180  2.533E-05   2.035E-02  8.488E-04  4.128E-07  1.349E-02  9.949E-03  4.112E-04  4.565E-04  4.565E-04  4.824E-03  2.586E-03
 181  2.005E-05   2.075E-02  8.489E-04  4.129E-07  1.349E-02  1.000E-02  4.126E-04  4.594E-04  4.594E-04  4.853E-03  2.598E-03
 182  1.608E-05   2.123E-02  8.489E-04  4.129E-07  1.349E-02  1.002E-02  4.130E-04  4.604E-04  4.604E-04  4.863E-03  2.602E-03
 183  1.143E-05   2.130E-02  8.489E-04  4.129E-07  1.349E-02  1.002E-02  4.130E-04  4.604E-04  4.604E-04  4.863E-03  2.602E-03
 184  8.110E-06   2.130E-02  8.489E-04  4.129E-07  1.349E-02  1.002E-02  4.130E-04  4.604E-04  4.604E-04  4.863E-03  2.602E-03
 185  5.728E-06   2.130E-02  8.489E-04  4.129E-07  1.349E-02  1.002E-02  4.130E-04  4.604E-04  4.604E-04  4.863E-03  2.602E-03
 186  4.039E-06   2.130E-02  8.489E-04  4.129E-07  1.349E-02  1.002E-02  4.130E-04  4.604E-04  4.604E-04  4.863E-03  2.602E-03
 187  2.848E-06   2.130E-02  8.489E-04  4.129E-07  1.349E-02  1.002E-02  4.130E-04  4.604E-04  4.604E-04  4.863E-03  2.602E-03
 188  2.011E-06   2.130E-02  8.489E-04  4.129E-07  1.349E-02  1.002E-02  4.130E-04  4.604E-04  4.604E-04  4.863E-03  2.602E-03
 189  1.422E-06   2.130E-02  8.489E-04  4.129E-07  1.349E-02  1.002E-02  4.130E-04  4.604E-04  4.604E-04  4.863E-03  2.602E-03
 190  1.008E-06   2.130E-02  8.489E-04  4.129E-07  1.349E-02  1.002E-02  4.130E-04  4.604E-04  4.604E-04  4.863E-03  2.602E-03
 191  7.152E-07   2.130E-02  8.489E-04  4.129E-07  1.349E-02  1.002E-02  4.130E-04  4.604E-04  4.604E-04  4.863E-03  2.602E-03
 192  5.089E-07   2.130E-02  8.489E-04  4.129E-07  1.349E-02  1.002E-02  4.130E-04  4.604E-04  4.604E-04  4.863E-03  2.602E-03
 193  3.620E-07   2.130E-02  8.489E-04  4.129E-07  1.349E-02  1.002E-02  4.130E-04  4.604E-04  4.604E-04  4.863E-03  2.602E-03
 194  2.579E-07   2.130E-02  8.489E-04  4.129E-07  1.349E-02  1.002E-02  4.130E-04  4.604E-04  4.604E-04  4.863E-03  2.602E-03
 195  1.839E-07   2.130E-02  8.489E-04  4.129E-07  1.349E-02  1.002E-02  4.130E-04  4.604E-04  4.604E-04  4.863E-03  2.602E-03
 196  1.311E-07   2.130E-02  8.489E-04  4.129E-07  1.349E-02  1.002E-02  4.130E-04  4.604E-04  4.604E-04  4.863E-03  2.602E-03
 197  9.351E-08   2.130E-02  8.489E-04  4.129E-07  1.349E-02  1.002E-02  4.130E-04  4.604E-04  4.604E-04  4.863E-03  2.602E-03
 198  6.679E-08   2.130E-02  8.489E-04  4.129E-07  1.349E-02  1.002E-02  4.130E-04  4.604E-04  4.604E-04  4.863E-03  2.602E-03
