Level        PRESSURE   K81    K82    K83    K84    K85    K86    K87    K88    K89    K90
  43  2.356E+05   0.000E+00  0.000E+00  3.844E-12  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  44  2.240E+05   0.000E+00  0.000E+00  5.880E-12  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  45  2.131E+05   0.000E+00  0.000E+00  9.039E-12  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  46  2.026E+05   0.000E+00  0.000E+00  1.275E-11  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  47  1.928E+05   0.000E+00  0.000E+00  1.815E-11  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  48  1.833E+05   0.000E+00  0.000E+00  2.531E-11  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  49  1.638E+05   0.000E+00  0.000E+00  4.848E-11  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  50  1.481E+05   0.000E+00  0.000E+00  8.274E-11  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  51  1.340E+05   0.000E+00  0.000E+00  1.317E-10  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  52  1.213E+05   0.000E+00  0.000E+00  2.007E-10  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  53  1.097E+05   0.000E+00  0.000E+00  2.900E-10  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  54  9.927E+04   0.000E+00  0.000E+00  4.112E-10  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  55  8.982E+04   0.000E+00  0.000E+00  5.632E-10  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  56  8.125E+04   0.000E+00  0.000E+00  7.488E-10  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  57  7.353E+04   0.000E+00  0.000E+00  9.578E-10  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  58  6.652E+04   0.000E+00  0.000E+00  1.207E-09  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  59  6.020E+04   0.000E+00  0.000E+00  1.488E-09  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  60  5.446E+04   0.000E+00  0.000E+00  1.785E-09  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  61  4.926E+04   0.000E+00  0.000E+00  2.113E-09  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  62  4.460E+04   0.000E+00  0.000E+00  2.461E-09  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  63  4.036E+04   0.000E+00  0.000E+00  2.823E-09  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  64  3.651E+04   0.000E+00  0.000E+00  3.200E-09  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  65  3.303E+04   0.000E+00  0.000E+00  3.587E-09  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  66  2.991E+04   0.000E+00  0.000E+00  3.980E-09  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  67  2.704E+04   0.000E+00  0.000E+00  4.377E-09  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  68  2.448E+04   0.000E+00  0.000E+00  4.772E-09  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  69  2.215E+04   0.000E+00  0.000E+00  5.164E-09  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  70  2.004E+04   0.000E+00  0.000E+00  5.547E-09  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  71  1.815E+04   0.000E+00  0.000E+00  5.922E-09  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  72  1.642E+04   0.000E+00  0.000E+00  6.288E-09  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  73  1.487E+04   0.000E+00  0.000E+00  6.649E-09  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  74  1.346E+04   0.000E+00  0.000E+00  7.009E-09  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  75  1.217E+04   0.000E+00  0.000E+00  7.371E-09  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  76  1.102E+04   0.000E+00  0.000E+00  7.744E-09  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  77  9.969E+03   0.000E+00  0.000E+00  8.130E-09  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  78  9.020E+03   0.000E+00  0.000E+00  8.537E-09  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  79  8.164E+03   0.000E+00  0.000E+00  8.968E-09  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  80  7.385E+03   0.000E+00  0.000E+00  9.428E-09  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  81  6.685E+03   0.000E+00  0.000E+00  9.916E-09  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  82  6.047E+03   0.000E+00  0.000E+00  1.043E-08  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  83  5.474E+03   0.000E+00  0.000E+00  1.097E-08  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  84  4.951E+03   0.000E+00  0.000E+00  1.154E-08  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  85  4.481E+03   0.000E+00  0.000E+00  1.213E-08  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  86  4.055E+03   0.000E+00  0.000E+00  1.274E-08  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  87  3.667E+03   0.000E+00  0.000E+00  1.337E-08  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  88  3.316E+03   0.000E+00  0.000E+00  1.400E-08  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  89  3.001E+03   0.000E+00  0.000E+00  1.464E-08  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  90  2.716E+03   0.000E+00  0.000E+00  1.528E-08  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  91  2.457E+03   0.000E+00  0.000E+00  1.593E-08  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  92  2.222E+03   0.000E+00  0.000E+00  1.656E-08  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  93  2.011E+03   0.000E+00  0.000E+00  1.718E-08  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  94  1.819E+03   0.000E+00  0.000E+00  1.780E-08  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  95  1.646E+03   0.000E+00  0.000E+00  1.839E-08  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  96  1.489E+03   0.000E+00  0.000E+00  1.897E-08  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  97  1.347E+03   0.000E+00  0.000E+00  1.952E-08  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  98  1.219E+03   0.000E+00  0.000E+00  2.006E-08  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  99  1.102E+03   0.000E+00  0.000E+00  2.057E-08  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 100  9.972E+02   0.000E+00  0.000E+00  2.106E-08  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 101  9.018E+02   0.000E+00  0.000E+00  2.154E-08  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 102  8.161E+02   0.000E+00  0.000E+00  2.199E-08  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 103  7.384E+02   0.000E+00  0.000E+00  2.243E-08  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 104  6.676E+02   0.000E+00  0.000E+00  2.285E-08  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 105  6.038E+02   0.000E+00  0.000E+00  2.326E-08  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 106  5.463E+02   0.000E+00  0.000E+00  2.366E-08  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 107  4.941E+02   0.000E+00  0.000E+00  2.405E-08  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 108  4.470E+02   0.000E+00  0.000E+00  2.443E-08  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 109  4.044E+02   0.000E+00  0.000E+00  2.479E-08  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 110  3.656E+02   0.000E+00  0.000E+00  2.515E-08  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 111  3.308E+02   0.000E+00  0.000E+00  2.550E-08  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 112  2.991E+02   0.000E+00  0.000E+00  2.584E-08  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 113  2.705E+02   0.000E+00  0.000E+00  2.617E-08  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 114  2.447E+02   0.000E+00  0.000E+00  2.649E-08  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 115  2.213E+02   0.000E+00  0.000E+00  2.680E-08  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 116  2.001E+02   0.000E+00  0.000E+00  2.709E-08  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 117  1.811E+02   0.000E+00  0.000E+00  2.738E-08  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 118  1.638E+02   0.000E+00  0.000E+00  2.765E-08  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 119  1.482E+02   0.000E+00  0.000E+00  2.790E-08  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 120  1.340E+02   0.000E+00  0.000E+00  2.814E-08  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 121  1.212E+02   0.000E+00  0.000E+00  2.836E-08  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 122  1.096E+02   0.000E+00  0.000E+00  2.856E-08  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 123  9.912E+01   0.000E+00  0.000E+00  2.875E-08  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 124  8.963E+01   0.000E+00  0.000E+00  2.891E-08  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 125  8.112E+01   0.000E+00  0.000E+00  2.906E-08  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 126  7.338E+01   0.000E+00  0.000E+00  2.919E-08  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 127  6.637E+01   0.000E+00  0.000E+00  2.930E-08  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 128  6.001E+01   0.000E+00  0.000E+00  2.940E-08  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 129  5.430E+01   0.000E+00  0.000E+00  2.948E-08  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 130  4.908E+01   0.000E+00  0.000E+00  2.956E-08  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 131  4.441E+01   0.000E+00  0.000E+00  2.962E-08  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 132  4.019E+01   0.000E+00  0.000E+00  2.968E-08  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 133  3.635E+01   0.000E+00  0.000E+00  2.974E-08  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 134  3.288E+01   0.000E+00  0.000E+00  2.980E-08  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 135  2.974E+01   0.000E+00  0.000E+00  2.987E-08  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 136  2.692E+01   0.000E+00  0.000E+00  2.993E-08  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 137  2.433E+01   0.000E+00  0.000E+00  3.001E-08  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 138  1.752E+01   0.000E+00  0.000E+00  3.029E-08  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 139  1.251E+01   0.000E+00  0.000E+00  3.061E-08  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  1.263E-33
 140  8.952E+00   0.000E+00  0.000E+00  3.093E-08  0.000E+00  6.537E-37  2.476E-38  0.000E+00  0.000E+00  0.000E+00  5.463E-28
 141  6.407E+00   0.000E+00  0.000E+00  3.121E-08  0.000E+00  4.733E-29  1.795E-30  0.000E+00  0.000E+00  0.000E+00  1.222E-23
 142  4.584E+00   0.000E+00  0.000E+00  3.147E-08  0.000E+00  5.339E-23  2.034E-24  0.000E+00  0.000E+00  0.000E+00  5.237E-20
 143  3.283E+00   0.000E+00  0.000E+00  3.181E-08  0.000E+00  4.510E-18  1.734E-19  0.000E+00  0.000E+00  0.000E+00  8.207E-17
 144  2.351E+00   0.000E+00  0.000E+00  3.231E-08  0.000E+00  5.335E-14  2.066E-15  0.000E+00  0.000E+00  0.000E+00  1.243E-14
 145  1.684E+00   0.000E+00  0.000E+00  3.307E-08  0.000E+00  1.235E-10  4.912E-12  0.000E+00  0.000E+00  0.000E+00  4.549E-13
 146  1.207E+00   0.000E+00  0.000E+00  3.441E-08  0.000E+00  2.131E-08  8.821E-10  0.000E+00  0.000E+00  0.000E+00  1.623E-11
 147  8.644E-01   0.000E+00  0.000E+00  4.106E-08  0.000E+00  4.964E-07  2.186E-08  0.000E+00  0.000E+00  0.000E+00  3.127E-10
 148  6.189E-01   0.000E+00  0.000E+00  7.525E-08  0.000E+00  3.273E-06  1.640E-07  0.000E+00  0.000E+00  0.000E+00  2.037E-09
 149  4.433E-01   0.000E+00  0.000E+00  1.573E-07  1.072E-35  9.332E-06  5.746E-07  0.000E+00  0.000E+00  0.000E+00  5.880E-09
 150  3.176E-01   0.000E+00  0.000E+00  2.782E-07  1.636E-29  1.689E-05  1.295E-06  0.000E+00  0.000E+00  0.000E+00  1.082E-08
 151  2.273E-01   0.000E+00  0.000E+00  4.121E-07  1.406E-24  2.399E-05  2.197E-06  0.000E+00  0.000E+00  0.000E+00  1.563E-08
 152  1.626E-01   0.000E+00  0.000E+00  5.387E-07  1.086E-20  2.997E-05  3.107E-06  4.682E-35  1.618E-33  0.000E+00  1.980E-08
 153  1.163E-01   0.000E+00  0.000E+00  6.571E-07  8.218E-17  3.520E-05  4.004E-06  8.684E-29  8.150E-28  0.000E+00  2.353E-08
 154  8.334E-02   0.000E+00  0.000E+00  7.856E-07  1.518E-13  4.026E-05  5.167E-06  1.917E-23  3.795E-23  0.000E+00  2.738E-08
 155  5.961E-02   0.000E+00  0.000E+00  1.001E-06  4.341E-11  4.713E-05  7.730E-06  1.842E-18  1.670E-18  0.000E+00  3.337E-08
 156  4.263E-02   0.000E+00  0.000E+00  1.429E-06  2.746E-09  5.881E-05  1.356E-05  7.680E-15  6.953E-15  0.000E+00  4.469E-08
 157  3.049E-02   0.000E+00  0.000E+00  2.164E-06  5.823E-08  7.780E-05  2.418E-05  3.056E-12  3.085E-12  0.000E+00  6.404E-08
 158  2.183E-02   0.000E+00  0.000E+00  3.197E-06  5.566E-07  1.051E-04  4.044E-05  2.315E-10  2.711E-10  1.348E-36  9.284E-08
 159  1.562E-02   0.000E+00  0.000E+00  4.491E-06  3.075E-06  1.432E-04  6.505E-05  5.966E-09  7.913E-09  3.660E-28  1.350E-07
 160  1.119E-02   0.000E+00  0.000E+00  6.073E-06  1.102E-05  1.964E-04  1.025E-04  6.875E-08  9.441E-08  3.069E-22  1.954E-07
 161  8.025E-03   0.000E+00  0.000E+00  8.822E-06  3.187E-05  2.804E-04  1.641E-04  5.255E-07  6.803E-07  7.971E-18  2.843E-07
 162  5.761E-03   0.000E+00  0.000E+00  1.459E-05  7.592E-05  4.134E-04  2.588E-04  2.638E-06  3.096E-06  1.029E-14  3.959E-07
 163  4.146E-03   0.000E+00  0.000E+00  2.665E-05  1.605E-04  6.432E-04  4.133E-04  1.003E-05  1.072E-05  2.278E-12  5.273E-07
 164  2.990E-03   0.000E+00  0.000E+00  4.678E-05  2.932E-04  1.013E-03  6.534E-04  2.832E-05  2.830E-05  1.207E-10  6.606E-07
 165  2.165E-03   0.000E+00  0.000E+00  7.502E-05  4.729E-04  1.561E-03  1.009E-03  6.349E-05  6.063E-05  2.464E-09  7.862E-07
 166  1.574E-03   0.000E+00  0.000E+00  1.090E-04  6.843E-04  2.286E-03  1.487E-03  1.183E-04  1.096E-04  2.477E-08  8.969E-07
 167  1.147E-03   0.000E+00  0.000E+00  1.456E-04  9.054E-04  3.148E-03  2.068E-03  1.907E-04  1.733E-04  1.470E-07  9.898E-07
 168  8.397E-04   0.000E+00  0.000E+00  1.825E-04  1.121E-03  4.107E-03  2.727E-03  2.774E-04  2.486E-04  6.087E-07  1.067E-06
 169  6.166E-04   0.000E+00  0.000E+00  2.165E-04  1.310E-03  5.059E-03  3.395E-03  3.683E-04  3.268E-04  1.835E-06  1.126E-06
 170  4.545E-04   0.000E+00  0.000E+00  2.478E-04  1.472E-03  5.985E-03  4.053E-03  4.601E-04  4.055E-04  4.482E-06  1.173E-06
 171  3.360E-04   0.000E+00  0.000E+00  2.753E-04  1.602E-03  6.824E-03  4.657E-03  5.456E-04  4.784E-04  9.003E-06  1.210E-06
 172  2.491E-04   0.000E+00  0.000E+00  2.993E-04  1.706E-03  7.561E-03  5.193E-03  6.223E-04  5.436E-04  1.541E-05  1.238E-06
 173  1.849E-04   0.000E+00  0.000E+00  3.190E-04  1.783E-03  8.164E-03  5.634E-03  6.860E-04  5.977E-04  2.276E-05  1.260E-06
