 Level  PRESSURE   K121    K122    K123    K124    K125    K126    K127    K128    K129    K130
 168  8.405E-04   6.350E-04  5.235E-03  3.458E-04  6.350E-04  6.350E-04  1.476E-02  5.235E-03  4.227E-04  1.011E+00  2.143E-03
 169  6.172E-04   7.607E-04  6.570E-03  3.949E-04  7.607E-04  7.607E-04  1.714E-02  6.570E-03  4.268E-04  1.011E+00  2.524E-03
 170  4.549E-04   8.726E-04  7.843E-03  4.337E-04  8.726E-04  8.726E-04  1.927E-02  7.843E-03  4.300E-04  1.011E+00  2.866E-03
 171  3.363E-04   9.667E-04  8.978E-03  4.625E-04  9.667E-04  9.667E-04  2.106E-02  8.978E-03  4.325E-04  1.011E+00  3.156E-03
 172  2.493E-04   1.045E-03  9.970E-03  4.835E-04  1.045E-03  1.045E-03  2.254E-02  9.970E-03  4.344E-04  1.011E+00  3.400E-03
 173  1.851E-04   1.106E-03  1.079E-02  4.981E-04  1.106E-03  1.106E-03  2.370E-02  1.079E-02  4.358E-04  1.011E+00  3.595E-03
 174  1.379E-04   1.155E-03  1.146E-02  5.084E-04  1.155E-03  1.155E-03  2.463E-02  1.146E-02  4.369E-04  1.011E+00  3.751E-03
 175  1.028E-04   1.191E-03  1.198E-02  5.154E-04  1.191E-03  1.191E-03  2.532E-02  1.198E-02  4.378E-04  1.011E+00  3.870E-03
 176  7.686E-05   1.218E-03  1.237E-02  5.201E-04  1.218E-03  1.218E-03  2.584E-02  1.237E-02  4.384E-04  1.011E+00  3.963E-03
 177  5.758E-05   1.239E-03  1.270E-02  5.232E-04  1.239E-03  1.239E-03  2.623E-02  1.270E-02  4.388E-04  1.011E+00  4.055E-03
 178  4.334E-05   1.256E-03  1.302E-02  5.252E-04  1.256E-03  1.256E-03  2.655E-02  1.302E-02  4.391E-04  1.011E+00  4.181E-03
 179  3.288E-05   1.269E-03  1.334E-02  5.264E-04  1.269E-03  1.269E-03  2.681E-02  1.334E-02  4.393E-04  1.011E+00  4.342E-03
 180  2.533E-05   1.279E-03  1.371E-02  5.269E-04  1.279E-03  1.279E-03  2.699E-02  1.371E-02  4.393E-04  1.011E+00  4.543E-03
 181  2.005E-05   1.284E-03  1.431E-02  5.270E-04  1.284E-03  1.284E-03  2.708E-02  1.431E-02  4.394E-04  1.011E+00  4.858E-03
 182  1.608E-05   1.285E-03  1.495E-02  5.271E-04  1.285E-03  1.285E-03  2.712E-02  1.495E-02  4.394E-04  1.011E+00  5.087E-03
 183  1.143E-05   1.285E-03  1.503E-02  5.271E-04  1.285E-03  1.285E-03  2.712E-02  1.503E-02  4.394E-04  1.011E+00  5.088E-03
 184  8.110E-06   1.285E-03  1.503E-02  5.271E-04  1.285E-03  1.285E-03  2.712E-02  1.503E-02  4.394E-04  1.011E+00  5.088E-03
 185  5.728E-06   1.285E-03  1.503E-02  5.271E-04  1.285E-03  1.285E-03  2.712E-02  1.503E-02  4.394E-04  1.011E+00  5.088E-03
 186  4.039E-06   1.285E-03  1.503E-02  5.271E-04  1.285E-03  1.285E-03  2.712E-02  1.503E-02  4.394E-04  1.011E+00  5.088E-03
 187  2.848E-06   1.285E-03  1.503E-02  5.271E-04  1.285E-03  1.285E-03  2.712E-02  1.503E-02  4.394E-04  1.011E+00  5.088E-03
 188  2.011E-06   1.285E-03  1.503E-02  5.271E-04  1.285E-03  1.285E-03  2.712E-02  1.503E-02  4.394E-04  1.011E+00  5.088E-03
 189  1.422E-06   1.285E-03  1.503E-02  5.271E-04  1.285E-03  1.285E-03  2.712E-02  1.503E-02  4.394E-04  1.011E+00  5.088E-03
 190  1.008E-06   1.285E-03  1.503E-02  5.271E-04  1.285E-03  1.285E-03  2.712E-02  1.503E-02  4.394E-04  1.011E+00  5.088E-03
 191  7.152E-07   1.285E-03  1.503E-02  5.271E-04  1.285E-03  1.285E-03  2.712E-02  1.503E-02  4.394E-04  1.011E+00  5.088E-03
 192  5.089E-07   1.285E-03  1.503E-02  5.271E-04  1.285E-03  1.285E-03  2.712E-02  1.503E-02  4.394E-04  1.011E+00  5.088E-03
 193  3.620E-07   1.285E-03  1.503E-02  5.271E-04  1.285E-03  1.285E-03  2.712E-02  1.503E-02  4.394E-04  1.011E+00  5.088E-03
 194  2.579E-07   1.285E-03  1.503E-02  5.271E-04  1.285E-03  1.285E-03  2.712E-02  1.503E-02  4.394E-04  1.011E+00  5.088E-03
 195  1.839E-07   1.285E-03  1.503E-02  5.271E-04  1.285E-03  1.285E-03  2.712E-02  1.503E-02  4.394E-04  1.011E+00  5.088E-03
 196  1.311E-07   1.285E-03  1.503E-02  5.271E-04  1.285E-03  1.285E-03  2.712E-02  1.503E-02  4.394E-04  1.011E+00  5.088E-03
 197  9.351E-08   1.285E-03  1.503E-02  5.271E-04  1.285E-03  1.285E-03  2.712E-02  1.503E-02  4.394E-04  1.011E+00  5.088E-03
 198  6.679E-08   1.285E-03  1.503E-02  5.271E-04  1.285E-03  1.285E-03  2.712E-02  1.503E-02  4.394E-04  1.011E+00  5.088E-03
