Level      PRESSURE   K91    K92    K93    K94    K95    K96    K97    K98    K99    K100
 174  1.376E-04   1.585E-04  9.655E-02  1.721E-02  1.946E-02  7.094E-03  3.936E-04  1.566E-03  5.883E-03  5.039E-01  5.039E-01
 175  1.025E-04   1.696E-04  9.655E-02  1.721E-02  1.971E-02  7.343E-03  4.109E-04  1.635E-03  6.142E-03  5.039E-01  5.039E-01
 176  7.656E-05   1.779E-04  9.655E-02  1.721E-02  1.989E-02  7.526E-03  4.236E-04  1.686E-03  6.333E-03  5.039E-01  5.039E-01
 177  5.730E-05   1.841E-04  9.655E-02  1.721E-02  2.002E-02  7.656E-03  4.331E-04  1.724E-03  6.475E-03  5.039E-01  5.039E-01
 178  4.311E-05   1.921E-04  9.655E-02  1.721E-02  2.011E-02  7.746E-03  4.408E-04  1.755E-03  6.591E-03  5.039E-01  5.039E-01
 179  3.270E-05   2.169E-04  9.655E-02  1.721E-02  2.017E-02  7.809E-03  4.473E-04  1.780E-03  6.688E-03  5.039E-01  5.039E-01
 180  2.521E-05   2.851E-04  9.655E-02  1.721E-02  2.023E-02  7.862E-03  4.529E-04  1.802E-03  6.770E-03  5.039E-01  5.039E-01
 181  1.998E-05   4.092E-04  9.655E-02  1.721E-02  2.029E-02  7.923E-03  4.602E-04  1.828E-03  6.865E-03  5.039E-01  5.039E-01
 182  1.605E-05   5.061E-04  9.655E-02  1.721E-02  2.033E-02  7.970E-03  4.655E-04  1.846E-03  6.932E-03  5.039E-01  5.039E-01
 183  1.141E-05   5.083E-04  9.655E-02  1.721E-02  2.034E-02  7.973E-03  4.655E-04  1.846E-03  6.933E-03  5.039E-01  5.039E-01
 184  8.095E-06   5.083E-04  9.655E-02  1.721E-02  2.034E-02  7.973E-03  4.655E-04  1.846E-03  6.933E-03  5.039E-01  5.039E-01
 185  5.717E-06   5.084E-04  9.655E-02  1.721E-02  2.034E-02  7.973E-03  4.655E-04  1.846E-03  6.933E-03  5.039E-01  5.039E-01
 186  4.031E-06   5.084E-04  9.655E-02  1.721E-02  2.034E-02  7.973E-03  4.655E-04  1.846E-03  6.933E-03  5.039E-01  5.039E-01
 187  2.843E-06   5.084E-04  9.655E-02  1.721E-02  2.034E-02  7.973E-03  4.655E-04  1.846E-03  6.933E-03  5.039E-01  5.039E-01
 188  2.007E-06   5.084E-04  9.655E-02  1.721E-02  2.034E-02  7.973E-03  4.655E-04  1.846E-03  6.933E-03  5.039E-01  5.039E-01
 189  1.419E-06   5.084E-04  9.655E-02  1.721E-02  2.034E-02  7.973E-03  4.655E-04  1.846E-03  6.933E-03  5.039E-01  5.039E-01
 190  1.006E-06   5.084E-04  9.655E-02  1.721E-02  2.034E-02  7.973E-03  4.655E-04  1.846E-03  6.933E-03  5.039E-01  5.039E-01
 191  7.138E-07   5.084E-04  9.655E-02  1.721E-02  2.034E-02  7.973E-03  4.655E-04  1.846E-03  6.933E-03  5.039E-01  5.039E-01
 192  5.079E-07   5.084E-04  9.655E-02  1.721E-02  2.034E-02  7.973E-03  4.655E-04  1.846E-03  6.933E-03  5.039E-01  5.039E-01
 193  3.613E-07   5.084E-04  9.655E-02  1.721E-02  2.034E-02  7.973E-03  4.655E-04  1.846E-03  6.933E-03  5.039E-01  5.039E-01
 194  2.573E-07   5.084E-04  9.655E-02  1.721E-02  2.034E-02  7.973E-03  4.655E-04  1.846E-03  6.933E-03  5.039E-01  5.039E-01
 195  1.835E-07   5.084E-04  9.655E-02  1.721E-02  2.034E-02  7.973E-03  4.655E-04  1.846E-03  6.933E-03  5.039E-01  5.039E-01
 196  1.308E-07   5.084E-04  9.655E-02  1.721E-02  2.034E-02  7.973E-03  4.655E-04  1.846E-03  6.933E-03  5.039E-01  5.039E-01
 197  9.332E-08   5.084E-04  9.655E-02  1.721E-02  2.034E-02  7.973E-03  4.655E-04  1.846E-03  6.933E-03  5.039E-01  5.039E-01
 198  6.665E-08   5.084E-04  9.655E-02  1.721E-02  2.034E-02  7.973E-03  4.655E-04  1.846E-03  6.933E-03  5.039E-01  5.039E-01
